,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID
225,3,863,2,18,Rajasthan Royals,Shimron Hetmyer,Nathan Ellis,,15,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,14.3,1,1,0,300616,-82.26,-73.08,2,0,,38,STRAIGHT BALL,54,LEG GLANCE,0,0,3,14,123,5,Outside Leg stump,Short of Good Length,0,0,2,0,0,0,0,0,1705,5430
226,4,863,2,18,Rajasthan Royals,Shimron Hetmyer,Nathan Ellis,,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.4,1,1,0,300617,-82.26,-73.08,0,0,,20,BACKHAND SLOWER,27,FORWARD PUSH,0,0,4,14,123,5,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,1705,5430
227,5,863,2,18,Rajasthan Royals,Shimron Hetmyer,Nathan Ellis,,15,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.5,1,1,0,300618,146.11,42.03,1,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,5,14,124,5,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,1705,5430
228,6,863,2,18,Rajasthan Royals,Devdutt Padikkal,Nathan Ellis,,15,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,14.6,1,1,0,300619,146.11,42.03,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-15-300619.png,38,STRAIGHT BALL,11,LOFTED ON DRIVE,0,0,6,14,124,6,Leg stump,Good Length,1,0,2,0,0,0,0,0,5430,1705
229,1,863,2,18,Rajasthan Royals,Shimron Hetmyer,Rahul Chahar,,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.1,1,1,0,300620,-95.62,-32.56,1,0,,28,GOOGLY,58,BACKFOOT PULL SHOT,0,0,1,15,125,6,Off stump,Good Length,2,0,2,0,0,0,0,0,1705,
230,2,863,2,18,Rajasthan Royals,Dhruv Jurel,Rahul Chahar,,16,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.2,1,1,0,300621,-95.62,-32.56,1,0,,24,LEG SPIN,36,CUT SHOT,0,0,2,15,126,6,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,,1705
231,3,863,2,18,Rajasthan Royals,Shimron Hetmyer,Rahul Chahar,,16,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.3,1,1,0,300622,-139.82,-18.29,1,0,,24,LEG SPIN,58,BACKFOOT PULL SHOT,0,0,3,15,127,6,Off stump,Good Length,0,0,2,0,0,0,0,0,1705,
232,4,863,2,18,Rajasthan Royals,Dhruv Jurel,Rahul Chahar,,16,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.4,1,1,0,300623,-82.72,130.43,1,0,,24,LEG SPIN,84,FRONTFOOT OFF DRIVE,0,0,4,15,128,6,Off stump,Full Length,0,0,2,0,0,0,0,0,,1705
233,5,863,2,18,Rajasthan Royals,Shimron Hetmyer,Rahul Chahar,,16,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.5,1,1,0,300624,-14.12,4.73,0,0,,24,LEG SPIN,11,LOFTED ON DRIVE,0,0,5,15,128,6,Leg stump,Full Length,0,0,2,0,0,0,0,0,1705,
234,6,863,2,18,Rajasthan Royals,Shimron Hetmyer,Rahul Chahar,,16,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.6,1,1,0,300625,-115.41,-38.09,1,0,,24,LEG SPIN,40,FRONTFOOT FLICK,0,0,6,15,129,6,Middle stump,Good Length,0,0,2,0,0,0,0,0,1705,
236,1,863,2,18,Rajasthan Royals,Shimron Hetmyer,Nathan Ellis,,17,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,16.1,1,1,0,300626,-166.98,108.79,6,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,1,16,135,6,Leg stump,Full Length,1,0,2,0,0,0,0,0,1705,
237,2,863,2,18,Rajasthan Royals,Shimron Hetmyer,Nathan Ellis,,17,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.2,1,1,0,300627,-76.74,124.91,1,0,,20,BACKHAND SLOWER,11,LOFTED ON DRIVE,0,0,2,16,136,6,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,1705,
238,3,863,2,18,Rajasthan Royals,Dhruv Jurel,Nathan Ellis,,17,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.3,1,1,0,300628,127.23,-48.22,1,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,3,16,137,6,Outside Off stump,Short Length,0,0,2,0,0,0,0,0,,1705
239,4,863,2,18,Rajasthan Royals,Shimron Hetmyer,Nathan Ellis,,17,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.4,1,1,0,300629,61.85,152.53,1,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,4,16,138,6,Off stump,Full Toss,0,0,2,0,0,0,0,0,1705,
240,5,863,2,18,Rajasthan Royals,Dhruv Jurel,Nathan Ellis,,17,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,16.5,1,1,0,300630,142.43,-75.84,6,0,,20,BACKHAND SLOWER,55,SWEEP SHOT,0,0,5,16,144,6,Leg stump,Full Toss,0,0,2,0,0,0,0,0,,1705
241,6,863,2,18,Rajasthan Royals,Dhruv Jurel,Nathan Ellis,,17,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.6,1,1,0,300631,43.44,-50.98,1,0,,47,SLOWER BALL,99,SCOOP,0,0,6,16,145,6,Middle stump,Yorker,0,0,2,0,0,0,0,0,,1705
242,1,863,2,18,Rajasthan Royals,Dhruv Jurel,Sam Curran,,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.1,1,1,0,300632,-139.82,44.79,1,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,1,17,146,6,Off stump,Full Length,1,0,2,0,0,0,0,0,,1705
243,2,863,2,18,Rajasthan Royals,Shimron Hetmyer,Sam Curran,,18,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,17.2,1,1,0,300633,-131.07,-107.15,6,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,2,17,152,6,Outside Leg stump,Full Toss,0,1,3,0,0,0,0,0,1705,
244,3,863,2,18,Rajasthan Royals,Shimron Hetmyer,Sam Curran,,18,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,17.3,1,1,0,300634,137.36,149.77,4,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,3,17,156,6,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,1705,
245,4,863,2,18,Rajasthan Royals,Shimron Hetmyer,Sam Curran,,18,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.4,1,1,0,300635,-144.42,55.38,1,0,,36,BOUNCER,46,FRONTFOOT PULL SHOT,1,0,4,17,157,6,Outside Off stump,Short Length,0,0,3,0,0,0,0,0,1705,
246,5,863,2,18,Rajasthan Royals,Dhruv Jurel,Sam Curran,,18,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.5,1,1,0,300636,147.03,112.47,1,0,,30,ANGLED ACROSS,47,FRONTFOOT ON DRIVE,0,0,5,17,158,6,Leg stump,Full Length,0,0,3,0,0,0,0,0,,1705
247,6,863,2,18,Rajasthan Royals,Shimron Hetmyer,Sam Curran,,18,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,17.6,1,1,0,300637,-187.24,77.48,6,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,6,17,164,6,Outside Off stump,Short of Good Length,0,0,3,0,0,0,0,0,1705,
248,1,863,2,18,Rajasthan Royals,Dhruv Jurel,Arshdeep Singh,,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.1,1,1,0,300638,-20.56,29.14,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,1,18,164,6,Off stump,Full Length,1,0,3,0,0,0,0,0,,1705
249,2,863,2,18,Rajasthan Royals,Dhruv Jurel,Arshdeep Singh,,19,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,18.2,1,1,1,300639,-20.56,29.14,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,2,18,165,6,Outside Leg stump,Full Length,0,0,3,0,0,0,0,0,,1705
250,3,863,2,18,Rajasthan Royals,Dhruv Jurel,Arshdeep Singh,,19,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,18.2,1,1,0,300640,-94.69,185.22,4,0,,39,ANGLED IN,5,LOFTED OFF DRIVE,0,0,3,18,169,6,Outside Off stump,Full Length,0,0,3,0,0,0,0,0,,1705
251,4,863,2,18,Rajasthan Royals,Dhruv Jurel,Arshdeep Singh,,19,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,18.3,1,1,0,300641,-162.84,127.67,6,0,,39,ANGLED IN,15,LOFTED COVER DRIVE,0,0,4,18,175,6,Outside Off stump,Full Length,0,0,3,0,0,0,0,0,,1705
252,5,863,2,18,Rajasthan Royals,Dhruv Jurel,Arshdeep Singh,,19,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,18.4,1,1,0,300642,40.67,-140.76,4,0,,30,ANGLED ACROSS,99,SCOOP,0,0,5,18,179,6,Leg stump,Full Toss,0,0,3,0,0,0,0,0,,1705
253,6,863,2,18,Rajasthan Royals,Dhruv Jurel,Arshdeep Singh,,19,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.5,1,1,0,300643,-28.85,-63.87,1,0,,30,ANGLED ACROSS,44,GLIDE,0,0,6,18,180,6,Leg stump,Short of Good Length,0,0,3,0,0,0,0,0,,1705
254,7,863,2,18,Rajasthan Royals,Shimron Hetmyer,Arshdeep Singh,,19,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,18.6,1,1,0,300644,-108.51,77.48,2,0,,38,STRAIGHT BALL,11,LOFTED ON DRIVE,0,0,7,18,182,6,Outside Off stump,Full Toss,0,0,3,0,0,0,0,0,1705,
256,1,863,2,18,Rajasthan Royals,Dhruv Jurel,Sam Curran,,20,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.1,1,1,0,300645,63.69,142.40,1,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,1,19,183,6,Leg stump,Full Length,1,0,3,0,0,0,0,0,,1705
257,2,863,2,18,Rajasthan Royals,Shimron Hetmyer,Sam Curran,,20,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,19.2,1,1,0,300646,151.64,80.71,2,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,2,19,185,6,Outside Off stump,Full Toss,0,0,3,0,0,0,0,0,1705,
258,3,863,2,18,Rajasthan Royals,Shimron Hetmyer,Sam Curran,,20,3,1 WK,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Run Out,WICKET,0,19.3,1,1,0,300647,97.31,135.04,1,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,3,19,186,7,Outside Off stump,Full Toss,0,0,3,0,0,0,0,0,1705,
259,4,863,2,18,Rajasthan Royals,Dhruv Jurel,Sam Curran,,20,4,1 (BY),1,0,0,0,0,1,1,0,0,1,0,0,0,0,,,0,19.4,1,1,1,300648,97.31,135.04,1,0,,30,ANGLED ACROSS,24,REVERSE SCOOP,0,0,4,19,187,7,Outside Off stump,Full Toss,0,0,3,0,0,0,0,0,,1075
260,5,863,2,18,Rajasthan Royals,Jason Holder,Sam Curran,,20,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.5,1,1,0,300649,-61.08,151.15,1,0,,30,ANGLED ACROSS,5,LOFTED OFF DRIVE,0,0,5,19,188,7,Outside Off stump,Full Length,0,0,3,0,0,0,0,0,1075,
261,6,863,2,18,Rajasthan Royals,Dhruv Jurel,Sam Curran,,20,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,19.6,1,1,0,300650,41.13,-146.75,4,0,,38,STRAIGHT BALL,40,FRONTFOOT FLICK,0,0,6,19,192,7,Outside Leg stump,Full Length,0,0,3,0,0,0,0,0,,1075
