,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID
230,3,862,2,35,Gujarat Titans,Sai Sudharsan,Mukesh Kumar,,16,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.3,1,1,0,300380,-80.42,145.17,1,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,3,15,120,4,Outside Off stump,Full Toss,0,0,2,0,0,0,0,0,,187
231,4,862,2,35,Gujarat Titans,David Miller,Mukesh Kumar,,16,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,15.4,1,1,0,300381,-172.51,86.69,6,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,4,15,126,4,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,187,
232,5,862,2,35,Gujarat Titans,David Miller,Mukesh Kumar,,16,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,15.5,1,1,1,300382,-172.51,86.69,1,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,5,15,127,4,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,187,
233,6,862,2,35,Gujarat Titans,David Miller,Mukesh Kumar,,16,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,15.5,1,1,0,300383,-117.72,170.03,6,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,6,15,133,4,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,187,
234,7,862,2,35,Gujarat Titans,David Miller,Mukesh Kumar,,16,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,15.6,1,1,0,300384,146.11,138.72,4,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,7,15,137,4,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,187,
235,1,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.1,1,1,0,300385,96.38,103.27,1,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,1,16,138,4,Outside Off stump,Good Length,1,0,2,0,0,0,0,0,,187
236,2,862,2,35,Gujarat Titans,David Miller,Anrich Nortje,,17,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.2,1,1,0,300386,44.36,-117.28,1,0,,39,ANGLED IN,44,GLIDE,0,0,2,16,139,4,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,187,
237,3,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,17,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,16.3,1,1,0,300387,15.35,-149.97,4,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-17-300387.png,36,BOUNCER,31,UPPER CUT,1,0,3,16,143,4,Outside Off stump,Short Length,0,0,2,0,0,0,0,0,,187
238,4,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,17,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.4,1,1,0,300388,-80.88,145.17,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,4,16,144,4,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,,187
239,5,862,2,35,Gujarat Titans,David Miller,Anrich Nortje,,17,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.5,1,1,0,300389,100.99,-9.54,1,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,5,16,145,4,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,187,
240,6,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,17,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,16.6,1,1,0,300390,-129.69,-116.36,6,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,6,16,151,4,Outside Off stump,Short of Good Length,0,1,3,0,0,0,0,0,,187
241,1,862,2,35,Gujarat Titans,David Miller,Khaleel Ahmed,,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.1,1,1,0,300391,84.87,-27.96,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,1,17,151,4,Outside Off stump,Good Length,1,0,3,0,0,0,0,0,187,
242,2,862,2,35,Gujarat Titans,David Miller,Khaleel Ahmed,,18,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,17.2,1,1,1,300392,84.87,-27.96,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,2,17,152,4,Outside Leg stump,Good Length,0,0,3,0,0,0,0,0,187,
243,3,862,2,35,Gujarat Titans,David Miller,Khaleel Ahmed,,18,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,17.2,1,1,0,300393,175.58,97.74,4,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,3,17,156,4,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,187,
244,4,862,2,35,Gujarat Titans,David Miller,Khaleel Ahmed,,18,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.3,1,1,0,300394,-120.48,-24.27,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,4,17,157,4,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,187,
245,5,862,2,35,Gujarat Titans,Sai Sudharsan,Khaleel Ahmed,,18,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,17.4,1,1,0,300395,-119.10,120.76,2,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,5,17,159,4,Off stump,Good Length,0,0,3,0,0,0,0,0,,187
246,6,862,2,35,Gujarat Titans,Sai Sudharsan,Khaleel Ahmed,,18,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.5,1,1,0,300396,-121.86,-20.13,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,6,17,160,4,Middle stump,Full Length,0,0,3,0,0,0,0,0,,187
247,7,862,2,35,Gujarat Titans,David Miller,Khaleel Ahmed,,18,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.6,1,1,0,300397,-122.78,94.98,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,7,17,161,4,Off stump,Full Length,0,0,3,0,0,0,0,0,187,
248,1,862,2,35,Gujarat Titans,David Miller,Mitchell Marsh,,19,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,18.1,1,1,0,300398,-141.66,21.31,2,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-19-300398.png,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,1,18,163,4,Outside Off stump,Good Length,1,0,3,0,0,0,0,0,187,
