,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID
164,4,856,2,35,Gujarat Titans,Shubman Gill,Ravindra Jadeja,,7,4,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,6.4,1,1,1,298866,-61.08,49.40,1,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,4,6,69,1,Leg stump,Good Length,0,0,1,0,0,0,0,0,3761,
165,5,856,2,35,Gujarat Titans,Sai Sudharsan,Ravindra Jadeja,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,298867,21.33,56.30,0,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,5,6,69,1,Off stump,Good Length,0,0,1,0,0,0,0,0,,3761
166,6,856,2,35,Gujarat Titans,Sai Sudharsan,Ravindra Jadeja,,7,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,298868,82.57,-49.14,2,0,,10,ORTHODOX,36,CUT SHOT,0,0,6,6,71,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,,3761
167,1,856,2,35,Gujarat Titans,Shubman Gill,Mitchell Santner,,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.1,1,1,0,298869,-33.92,59.06,0,0,,23,ARM BALL,97,BACKFOOT PUSH,0,0,1,7,71,1,Off stump,Good Length,1,0,1,0,0,0,0,0,3761,
168,2,856,2,35,Gujarat Titans,Shubman Gill,Mitchell Santner,,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,298870,117.56,-28.88,1,0,,23,ARM BALL,27,FORWARD PUSH,0,0,2,7,72,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,3761,
169,3,856,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Santner,,8,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,7.3,1,1,0,298871,-170.67,-5.86,4,0,,10,ORTHODOX,58,BACKFOOT PULL SHOT,0,0,3,7,76,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,,3761
170,4,856,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Santner,,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.4,1,1,0,298872,85.33,141.94,1,0,,10,ORTHODOX,6,BACKFOOT OFF DRIVE,0,0,4,7,77,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,,3761
171,5,856,2,35,Gujarat Titans,Shubman Gill,Mitchell Santner,,8,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,7.5,1,1,0,298873,-167.90,95.44,4,0,,10,ORTHODOX,114,STEP DOWN LOFTED COVER DRIVE,0,0,5,7,81,1,Outside Off stump,Full Length,0,0,1,0,0,0,0,0,3761,
172,6,856,2,35,Gujarat Titans,Shubman Gill,Mitchell Santner,,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.6,1,1,0,298874,101.45,46.63,1,0,,23,ARM BALL,47,FRONTFOOT ON DRIVE,0,0,6,7,82,1,Off stump,Good Length,0,0,1,0,0,0,0,0,3761,
173,1,856,2,35,Gujarat Titans,Shubman Gill,Ravindra Jadeja,,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.1,1,1,0,298875,118.03,90.83,1,0,,10,ORTHODOX,47,FRONTFOOT ON DRIVE,0,0,1,8,83,1,Middle stump,Good Length,1,0,1,0,0,0,0,0,3761,
174,2,856,2,35,Gujarat Titans,Sai Sudharsan,Ravindra Jadeja,,9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.2,1,1,0,298876,-148.56,26.83,1,0,,10,ORTHODOX,58,BACKFOOT PULL SHOT,0,0,2,8,84,1,Off stump,Good Length,0,0,1,0,0,0,0,0,,3761
175,3,856,2,35,Gujarat Titans,Shubman Gill,Ravindra Jadeja,,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.3,1,1,0,298877,29.16,50.78,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,3,8,84,1,Off stump,Good Length,0,0,1,0,0,0,0,0,3761,
176,4,856,2,35,Gujarat Titans,Shubman Gill,Ravindra Jadeja,,9,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,8.4,1,1,0,298878,-69.37,70.58,2,0,,10,ORTHODOX,51,FRONTFOOT COVERDRIVE,0,0,4,8,86,1,Off stump,Good Length,0,0,1,0,0,0,0,0,3761,
177,5,856,2,35,Gujarat Titans,Shubman Gill,Ravindra Jadeja,,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.5,1,1,0,298879,124.01,57.68,1,0,,10,ORTHODOX,97,BACKFOOT PUSH,0,0,5,8,87,1,Off stump,Good Length,0,0,1,0,0,0,0,0,3761,
178,6,856,2,35,Gujarat Titans,Sai Sudharsan,Ravindra Jadeja,,9,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,8.6,1,1,0,298880,-122.32,-73.08,2,0,,10,ORTHODOX,46,FRONTFOOT PULL SHOT,0,0,6,8,89,1,Leg stump,Good Length,0,0,1,0,0,0,0,0,,3761
179,1,856,2,35,Gujarat Titans,Shubman Gill,Rajvardhan Hangargekar,,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.1,1,1,0,298881,142.43,35.58,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,1,9,90,1,Off stump,Good Length,1,0,1,0,0,0,0,0,3761,
180,2,856,2,35,Gujarat Titans,Sai Sudharsan,Rajvardhan Hangargekar,,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.2,1,1,0,298882,142.43,35.58,0,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,2,9,90,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,,3761
181,3,856,2,35,Gujarat Titans,Sai Sudharsan,Rajvardhan Hangargekar,,10,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,9.3,1,1,0,298883,142.43,35.58,0,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,3,9,90,2,Wide outside Off stump,Short of Good Length,1,0,1,0,0,0,0,0,,3761
182,4,856,2,35,Gujarat Titans,Hardik Pandya,Rajvardhan Hangargekar,,10,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,9.4,1,1,0,298884,145.65,82.09,2,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,4,9,92,2,Outside Off stump,Short of Good Length,2,0,1,0,0,0,0,0,2740,3761
183,5,856,2,35,Gujarat Titans,Hardik Pandya,Rajvardhan Hangargekar,,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.5,1,1,0,298885,-32.54,33.74,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,5,9,92,2,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,2740,3761
184,6,856,2,35,Gujarat Titans,Hardik Pandya,Rajvardhan Hangargekar,,10,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.6,1,1,0,298886,85.33,137.80,1,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,6,9,93,2,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,2740,3761
186,1,856,2,35,Gujarat Titans,Hardik Pandya,Ravindra Jadeja,,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.1,1,1,0,298887,-69.37,50.78,0,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,1,10,93,2,Off stump,Good Length,1,0,1,0,0,0,0,0,2740,3761
187,2,856,2,35,Gujarat Titans,Hardik Pandya,Ravindra Jadeja,,11,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.2,1,1,0,298888,-110.35,-2.17,1,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,2,10,94,2,Leg stump,Good Length,0,0,1,0,0,0,0,0,2740,3761
188,3,856,2,35,Gujarat Titans,Shubman Gill,Ravindra Jadeja,,11,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.3,1,1,0,298889,124.93,86.69,1,0,,23,ARM BALL,47,FRONTFOOT ON DRIVE,0,0,3,10,95,2,Off stump,Good Length,0,0,1,0,0,0,0,0,3761,2740
189,4,856,2,35,Gujarat Titans,Hardik Pandya,Ravindra Jadeja,,11,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.4,1,1,0,298890,107.44,88.99,1,0,,23,ARM BALL,47,FRONTFOOT ON DRIVE,0,0,4,10,96,2,Off stump,Good Length,0,0,1,0,0,0,0,0,2740,3761
190,5,856,2,35,Gujarat Titans,Shubman Gill,Ravindra Jadeja,,11,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,10.5,1,1,0,298891,78.89,-140.76,4,0,,10,ORTHODOX,55,SWEEP SHOT,0,0,5,10,100,2,Outside Leg stump,Good Length,0,1,2,0,0,1,0,0,3761,2740
191,6,856,2,35,Gujarat Titans,Shubman Gill,Ravindra Jadeja,,11,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,10.6,1,1,0,298892,-146.26,140.10,6,0,,10,ORTHODOX,114,STEP DOWN LOFTED COVER DRIVE,0,0,6,10,106,2,Off stump,Good Length,0,0,2,0,0,0,0,0,3761,2740
192,1,856,2,35,Gujarat Titans,Hardik Pandya,Mitchell Santner,,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.1,1,1,0,298893,113.88,-58.81,1,0,,10,ORTHODOX,58,BACKFOOT PULL SHOT,0,0,1,11,107,2,Leg stump,Good Length,1,0,2,0,0,0,0,0,2740,3761
193,2,856,2,35,Gujarat Titans,Shubman Gill,Mitchell Santner,,12,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.2,1,1,0,298894,-140.28,38.81,1,0,,10,ORTHODOX,52,BACKFOOT COVERDRIVE,0,0,2,11,108,2,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,3761,2740
194,3,856,2,35,Gujarat Titans,Hardik Pandya,Mitchell Santner,,12,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.3,1,1,0,298895,106.05,26.37,1,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,3,11,109,2,Leg stump,Full Length,0,0,2,0,0,0,0,0,2740,3761
195,4,856,2,35,Gujarat Titans,Shubman Gill,Mitchell Santner,,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.4,1,1,0,298896,-110.81,86.69,1,0,,23,ARM BALL,97,BACKFOOT PUSH,0,0,4,11,110,2,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,3761,2740
196,5,856,2,35,Gujarat Titans,Hardik Pandya,Mitchell Santner,,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.5,1,1,0,298897,-110.81,86.69,0,0,,10,ORTHODOX,55,SWEEP SHOT,0,0,5,11,110,2,Outside Leg stump,Good Length,0,0,2,0,0,0,0,0,2740,3761
197,6,856,2,35,Gujarat Titans,Hardik Pandya,Mitchell Santner,,12,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.6,1,1,0,298898,-115.87,48.47,1,0,,23,ARM BALL,27,FORWARD PUSH,0,0,6,11,111,2,Off stump,Full Length,0,0,2,0,0,0,0,0,2740,3761
198,1,856,2,35,Gujarat Titans,Hardik Pandya,Ravindra Jadeja,,13,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,12.1,1,1,0,298899,-115.87,48.47,0,0,,10,ORTHODOX,95,SLOG SWEEP,0,0,1,12,111,3,Outside Off stump,Good Length,1,0,2,0,0,0,0,0,2740,3761
199,2,856,2,35,Gujarat Titans,Vijay Shankar,Ravindra Jadeja,,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.2,1,1,0,298900,58.17,42.49,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,2,12,111,3,Off stump,Good Length,2,0,2,0,0,0,0,0,1083,3761
